query_id,query_text,city,user_lat,user_lon,timestamp,query_type,source,raw_query_id,extra_context
mobilitybench_q_3144063325c9adf84d,上海浦东鸿音路18八九号,上海市,30.888580,121.849761,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5315,"{""context"":{""city"":""上海市"",""user_current_location"":""121.84976086020473,30.888579551331347""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '上海浦东鸿音路18八九号', 'city': '上海市'}}]""}"
mobilitybench_q_e5cf9736a5107cda94,新街口社区卫生服务中心西门,北京市,39.939108,116.348757,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5317,"{""context"":{""city"":""北京市"",""user_current_location"":""116.348757,39.939108""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '新街口社区卫生服务中心西门', 'city': '北京市'}}]""}"
mobilitybench_q_09286cb187a61fd694,四方台大道和阳明滩大桥交叉口,哈尔滨市,45.644477,126.260171,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5318,"{""context"":{""city"":""哈尔滨市"",""user_current_location"":""126.26017078757286,45.644476631885034""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '四方台大道和阳明滩大桥交叉口', 'city': '哈尔滨市'}}]""}"
mobilitybench_q_3c4b1be2b39b3513d1,尚湖镇罗墩路11号蓝水模特儿有限公司,无锡市,31.630657,120.402909,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5330,"{""context"":{""city"":""无锡市"",""user_current_location"":""120.40290892124175,31.63065736532344""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '尚湖镇罗墩路11号蓝水模特儿有限公司', 'city': '无锡市'}}]""}"
mobilitybench_q_a2cb36dc021448f5b8,这附近哪里有没有洗车的,宜昌市,30.913149,111.936126,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5340,"{""context"":{""city"":""宜昌市"",""user_current_location"":""111.93612590432168,30.913149093052972""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '111.93612590432168,30.913149093052972', 'keywords': '洗车'}}]""}"
mobilitybench_q_663646447d8b844de7,离我最近的五金批发市场,惠州市,22.820898,114.936583,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5341,"{""context"":{""city"":""惠州市"",""user_current_location"":""114.93658304214479,22.8208982535652""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '114.93658304214479,22.8208982535652', 'keywords': '五金批发市场'}}]""}"
mobilitybench_q_8151d6e9e23bce7189,赣州大余县康大路新城收费站,赣州市,25.123054,115.203191,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5343,"{""context"":{""city"":""赣州市"",""user_current_location"":""115.20319059491159,25.12305402037591""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '赣州大余县康大路新城收费站', 'city': '赣州市'}}]""}"
mobilitybench_q_5b8f2a982101c18027,离我最近的充电站有哪些,金华市,29.267731,120.206071,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5349,"{""context"":{""city"":""金华市"",""user_current_location"":""120.20607098937035,29.26773124614988""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '120.20607098937035,29.26773124614988', 'keywords': '充电站'}}]""}"
mobilitybench_q_28ec8333dc6a3cca31,武双路299弄201号,上海市,31.452274,121.279565,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5356,"{""context"":{""city"":""上海市"",""user_current_location"":""121.2795647978783,31.45227382889482""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '武双路299弄201号', 'city': '上海市'}}]""}"
mobilitybench_q_bf13a6e2d3ffdfe755,长宁路1818弄37号,上海市,31.093371,121.413399,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5364,"{""context"":{""city"":""上海市"",""user_current_location"":""121.41339898109436,31.09337054804063""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '长宁路1818弄37号', 'city': '上海市'}}]""}"
mobilitybench_q_b915c0ba2bb91c86a4,上海市奉贤区平海路966号,常州市,31.730793,119.330953,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5366,"{""context"":{""city"":""常州市"",""user_current_location"":""119.330953,31.730793""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '上海市奉贤区平海路966号', 'city': '常州市'}}]""}"
mobilitybench_q_88438d13433edd3f3f,郑州航空港站附近卖货高铁票的地方,郑州市,34.588865,113.852752,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5368,"{""context"":{""city"":""郑州市"",""user_current_location"":""113.85275200009347,34.58886525109347""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '郑州航空港站', 'city': '郑州市'}}, {'name': 'search_around_poi', 'arguments': {'location': '113.932772,34.486036', 'keywords': '卖货高铁票'}}]""}"
mobilitybench_q_f57e7281130d64bb5a,附近最近的大型蔬菜鱼类超市,杭州市,30.204217,120.270913,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5377,"{""context"":{""city"":""杭州市"",""user_current_location"":""120.270913,30.204217""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '120.270913,30.204217', 'keywords': '大型蔬菜鱼类超市'}}]""}"
mobilitybench_q_0ca994b053a4f2c8c1,帮我搜索建发柏悦湾周围的幼儿园。,无锡市,31.462433,120.474199,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5380,"{""context"":{""city"":""无锡市"",""user_current_location"":""120.47419935464859,31.4624325561501""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '建发柏悦湾', 'city': '无锡市'}}, {'name': 'search_around_poi', 'arguments': {'location': '120.197555,31.635231', 'keywords': '幼儿园'}}]""}"
mobilitybench_q_e48af6a20098f58150,附近的理发店在什么地方,盘锦市,40.749827,122.058643,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5383,"{""context"":{""city"":""盘锦市"",""user_current_location"":""122.05864325165751,40.7498274329078""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '122.05864325165751,40.7498274329078', 'keywords': '理发店'}}]""}"
mobilitybench_q_534d3de87fd50e287c,附近的新能源充附近的新能充电站,重庆市,29.370714,106.428027,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5384,"{""context"":{""city"":""重庆市"",""user_current_location"":""106.42802730202676,29.370714033102328""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '106.42802730202676,29.370714033102328', 'keywords': '新能充电站'}}]""}"
mobilitybench_q_1c727e9c43e8742944,附近药店有没有卖拔罐机的,西安市,34.308605,109.005835,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5387,"{""context"":{""city"":""西安市"",""user_current_location"":""109.00583535432817,34.30860501846389""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '109.00583535432817,34.30860501846389', 'keywords': '卖拔罐机'}}]""}"
mobilitybench_q_252ebeebed9c32f912,丽景路215弄12号线地铁口附近,上海市,31.331754,121.599511,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5388,"{""context"":{""city"":""上海市"",""user_current_location"":""121.59951075911522,31.331754092243795""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '121.59951075911522,31.331754092243795', 'keywords': '丽景路215弄12号线地铁口'}}]""}"
mobilitybench_q_cf8467fb913b6714e3,你搜一下附近的中国银行,扬州市,32.269935,119.177169,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5397,"{""context"":{""city"":""扬州市"",""user_current_location"":""119.17716890573502,32.2699354864281""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '119.17716890573502,32.2699354864281', 'keywords': '中国银行'}}]""}"
mobilitybench_q_3532bcaa283bfd7744,长宁区强生古北花园6号楼,上海市,31.194909,121.399910,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5399,"{""context"":{""city"":""上海市"",""user_current_location"":""121.39991015195848,31.19490920924086""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '长宁区强生古北花园6号楼', 'city': '上海市'}}]""}"
mobilitybench_q_00bfa65cca37fd12bc,鞍山市铁东区四方台路甲269号,鞍山市,41.076089,122.987691,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5403,"{""context"":{""city"":""鞍山市"",""user_current_location"":""122.98769071698189,41.07608881379491""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '鞍山市铁东区四方台路甲269号', 'city': '鞍山市'}}]""}"
mobilitybench_q_f90b190ee69ce46498,天河区中山大道1262号,广州市,23.364955,113.319510,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5408,"{""context"":{""city"":""广州市"",""user_current_location"":""113.31951007246973,23.36495489707287""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '天河区中山大道1262号', 'city': '广州市'}}]""}"
mobilitybench_q_402b4bb4f1cdae02e7,打开高德地图搜索四川省第二人民医院,成都市,30.665222,103.991409,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5420,"{""context"":{""city"":""成都市"",""user_current_location"":""103.99140939116478,30.665221973695402""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '打开高德地图搜索四川省第二人民医院', 'city': '成都市'}}]""}"
mobilitybench_q_6391acc9c721d5a732,广州市公安局荔湾分局办证中心,广州市,23.122538,113.318319,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5426,"{""context"":{""city"":""广州市"",""user_current_location"":""113.318319,23.122538""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '广州市公安局荔湾分局办证中心', 'city': '广州市'}}]""}"
mobilitybench_q_7bc9855431b722d214,鲍家街43号院新6号楼,北京市,39.898200,116.364984,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5428,"{""context"":{""city"":""北京市"",""user_current_location"":""116.364984,39.898200""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '鲍家街43号院新6号楼', 'city': '北京市'}}]""}"
mobilitybench_q_f7fa40af34f70a7d9d,最近的成都第二绕城高速入口,成都市,30.783308,103.844674,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5429,"{""context"":{""city"":""成都市"",""user_current_location"":""103.84467378258705,30.78330840724062""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '103.84467378258705,30.78330840724062', 'keywords': '成都第二绕城高速入口'}}]""}"
mobilitybench_q_f08a4c210b80ab5e67,辉辉县北京工程管理有限公司,北京市,39.834223,116.278760,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5431,"{""context"":{""city"":""北京市"",""user_current_location"":""116.27876043319705,39.834222881677626""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '辉辉县北京工程管理有限公司', 'city': '北京市'}}]""}"
mobilitybench_q_82539bc3a62643b44c,昌平区北七家和顺华奥小区,北京市,40.116073,116.276168,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5442,"{""context"":{""city"":""北京市"",""user_current_location"":""116.27616807818414,40.11607323481882""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '昌平区北七家和顺华奥小区', 'city': '北京市'}}]""}"
mobilitybench_q_f1fb04abf02b3d944c,帮我找一下附近的野钓有哪里有野钓野钓的地方,长沙市,28.138852,112.899355,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5443,"{""context"":{""city"":""长沙市"",""user_current_location"":""112.89935544133186,28.13885210158928""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '112.89935544133186,28.13885210158928', 'keywords': '野钓野钓'}}]""}"
mobilitybench_q_3e33d737c02cc01c30,三门峡瑞宇雨润宾馆附近充电桩,三门峡市,34.713055,111.111135,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5445,"{""context"":{""city"":""三门峡市"",""user_current_location"":""111.11113473773004,34.71305516610662""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '111.11113473773004,34.71305516610662', 'keywords': '充电桩'}}]""}"
mobilitybench_q_f42c9b2372f51d936b,附近件数多的小区大点的快递站,金华市,29.072719,119.642205,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5452,"{""context"":{""city"":""金华市"",""user_current_location"":""119.64220494031906,29.07271916655949""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '119.64220494031906,29.07271916655949', 'keywords': '小区'}}]""}"
mobilitybench_q_34bbada624c083b308,太白南路79号嘉诚花园9栋,西安市,34.242617,108.844686,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5454,"{""context"":{""city"":""西安市"",""user_current_location"":""108.84468555450441,34.24261691446523""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '太白南路79号嘉诚花园9栋', 'city': '西安市'}}]""}"
mobilitybench_q_18666c20aff088cdf5,全季武汉大学洪山广场酒店,武汉市,30.593748,114.364837,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5456,"{""context"":{""city"":""武汉市"",""user_current_location"":""114.36483666300776,30.593748237372434""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '全季武汉大学洪山广场酒店', 'city': '武汉市'}}]""}"
mobilitybench_q_2cad7f6a4bfb7ab821,江浦社区卫生服务中心五环卫生服务站,上海市,31.255607,121.534890,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5469,"{""context"":{""city"":""上海市"",""user_current_location"":""121.53488963842393,31.255607289929642""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '江浦社区卫生服务中心五环卫生服务站', 'city': '上海市'}}]""}"
mobilitybench_q_7a6981aec893894766,嘉定区回城南路D区115,上海市,,,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5470,"{""context"":{""city"":""上海市"",""user_current_location"":""""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '嘉定区回城南路D区115', 'city': '上海市'}}]""}"
mobilitybench_q_1a2f076d18e2997e8a,小站镇政府附近的充电桩,天津市,38.967480,117.425095,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5473,"{""context"":{""city"":""天津市"",""user_current_location"":""117.425095,38.967480""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '小站镇政府', 'city': '天津市'}}, {'name': 'search_around_poi', 'arguments': {'location': '117.444215,38.924628', 'keywords': '充电桩'}}]""}"
mobilitybench_q_b08fc1304744e0274c,嘉定区永新路1155号,上海市,31.393302,121.409789,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5475,"{""context"":{""city"":""上海市"",""user_current_location"":""121.409789,31.393302""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '嘉定区永新路1155号', 'city': '上海市'}}]""}"
mobilitybench_q_7ffda5a2ffa6f56d5b,长兴县太湖街道国际花园,湖州市,30.865363,120.262114,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5477,"{""context"":{""city"":""湖州市"",""user_current_location"":""120.26211440563203,30.865363247650773""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '长兴县太湖街道国际花园', 'city': '湖州市'}}]""}"
mobilitybench_q_3afb272f4245b83e3e,金盏大街三号院东易名车,北京市,39.936408,116.492833,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5491,"{""context"":{""city"":""北京市"",""user_current_location"":""116.49283289909366,39.93640838014053""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '金盏大街三号院东易名车', 'city': '北京市'}}]""}"
mobilitybench_q_6be4d936a3184f1b3f,徐州医科大学附属医院本部,徐州市,34.497151,116.933148,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5492,"{""context"":{""city"":""徐州市"",""user_current_location"":""116.93314835429194,34.497151244000584""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '徐州医科大学附属医院本部', 'city': '徐州市'}}]""}"
mobilitybench_q_07aadc3cf2f611a521,星巴克咖啡哈尔滨星巴克西城红场店,哈尔滨市,45.779423,126.639121,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5495,"{""context"":{""city"":""哈尔滨市"",""user_current_location"":""126.63912132382394,45.77942332819646""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '星巴克咖啡哈尔滨星巴克西城红场店', 'city': '哈尔滨市'}}]""}"
mobilitybench_q_971be89cbb6659afc6,离我现在位置最近的新能源车充电站,沈阳市,41.771593,123.276385,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5502,"{""context"":{""city"":""沈阳市"",""user_current_location"":""123.27638491988182,41.77159273778564""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '123.27638491988182,41.77159273778564', 'keywords': '新能源车充电站'}}]""}"
mobilitybench_q_877f34af21ec2d8cad,红庙子长丰桥的厂子在哪片的有地图吗,济宁市,35.829217,116.212991,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5507,"{""context"":{""city"":""济宁市"",""user_current_location"":""116.21299132704735,35.82921671498286""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '红庙子长丰桥的厂子在哪片的有地图吗', 'city': '济宁市'}}]""}"
mobilitybench_q_5853c96262eb3ce847,中冠建材市场7号路38号。,昆明市,24.968969,102.599485,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5509,"{""context"":{""city"":""昆明市"",""user_current_location"":""102.599485,24.968969""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '中冠建材市场7号路38号。', 'city': '昆明市'}}]""}"
mobilitybench_q_9c753710c04101bc19,石景山古城南路47号楼,北京市,39.709006,116.606859,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5519,"{""context"":{""city"":""北京市"",""user_current_location"":""116.60685896873474,39.70900558650692""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '石景山古城南路47号楼', 'city': '北京市'}}]""}"
mobilitybench_q_04317f41b0f2579e9d,哈尔滨内陆港百顺达货站,哈尔滨市,45.724270,126.550056,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5521,"{""context"":{""city"":""哈尔滨市"",""user_current_location"":""126.55005589127539,45.72427039414477""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '哈尔滨内陆港百顺达货站', 'city': '哈尔滨市'}}]""}"
mobilitybench_q_e10e8d3a3232bd617c,安徽省合肥市肥西县站下路富茂大饭店,杭州市,30.083866,120.054896,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5524,"{""context"":{""city"":""杭州市"",""user_current_location"":""120.05489632487298,30.08386640756487""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '安徽省合肥市肥西县站下路富茂大饭店', 'city': '杭州市'}}]""}"
mobilitybench_q_762e6926dd740a798b,福建馆陶东高速收费入口,福州市,25.542130,119.266761,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5537,"{""context"":{""city"":""福州市"",""user_current_location"":""119.26676139235498,25.54213049119292""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '福建馆陶东高速收费入口', 'city': '福州市'}}]""}"
mobilitybench_q_210af914f5ab50df4c,多汁多味绿地国际博览城店,南昌市,28.693845,115.890728,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5542,"{""context"":{""city"":""南昌市"",""user_current_location"":""115.89072793722154,28.69384519488389""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '多汁多味绿地国际博览城店', 'city': '南昌市'}}]""}"
mobilitybench_q_ca09820c99ddb8df7d,搜索东方国际附近的花店,新乡市,35.158132,114.195951,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5544,"{""context"":{""city"":""新乡市"",""user_current_location"":""114.19595137238504,35.158131814528915""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '东方国际', 'city': '新乡市'}}, {'name': 'search_around_poi', 'arguments': {'location': '113.867134,35.301529', 'keywords': '花店'}}]""}"
mobilitybench_q_10b1ddbd8390081fa4,抚顺新抚区南花园冰雪大世界,抚顺市,41.856689,123.915319,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5573,"{""context"":{""city"":""抚顺市"",""user_current_location"":""123.91531929373743,41.85668860470922""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '抚顺新抚区南花园冰雪大世界', 'city': '抚顺市'}}]""}"
mobilitybench_q_554c37def5d7a52eee,科城山庄峻森园水西门店,广州市,23.168563,113.410208,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5582,"{""context"":{""city"":""广州市"",""user_current_location"":""113.410208,23.168563""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '科城山庄峻森园水西门店', 'city': '广州市'}}]""}"
mobilitybench_q_c763e3a7fa2e57a5d4,最近附最近的充电桩在哪里,汉中市,33.146790,107.319982,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5583,"{""context"":{""city"":""汉中市"",""user_current_location"":""107.3199824988842,33.146789529231356""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '107.3199824988842,33.146789529231356', 'keywords': '充电桩'}}]""}"
mobilitybench_q_017524fcf3df988e09,给我找一下附近的大型超市,徐州市,34.317309,117.240228,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5594,"{""context"":{""city"":""徐州市"",""user_current_location"":""117.24022775888443,34.317309428841035""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '117.24022775888443,34.317309428841035', 'keywords': '大型超市'}}]""}"
mobilitybench_q_1ee2eb5ba4997b4625,帮我找找潍坊站附近的网吧,潍坊市,36.705014,119.110725,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:5598,"{""context"":{""city"":""潍坊市"",""user_current_location"":""119.11072522401813,36.70501435456196""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '潍坊站', 'city': '潍坊市'}}, {'name': 'search_around_poi', 'arguments': {'location': '119.097868,36.696465', 'keywords': '网吧'}}]""}"
mobilitybench_q_787223e32e9eab0357,北京市通州区八各庄村。,廊坊市,39.868750,116.845673,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5608,"{""context"":{""city"":""廊坊市"",""user_current_location"":""116.84567347168924,39.868749734023034""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '北京市通州区八各庄村。', 'city': '廊坊市'}}]""}"
mobilitybench_q_2bd17223952857f460,余杭区金手指综合体西塔楼,杭州市,30.367464,120.391272,,poi_search,mobilitybench,all_data_benchmark_50000.csv:5615,"{""context"":{""city"":""杭州市"",""user_current_location"":""120.391272,30.367464""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""POI Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '余杭区金手指综合体西塔楼', 'city': '杭州市'}}]""}"
